method,id_doc,n,k_injected,correct_flex,correct_strict,has_done,seconds,setting
d2cache,23,62,159,1,1,1,2.52,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,64,164,1,1,1,2.4,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,66,169,1,1,1,2.27,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,68,174,1,1,1,2.15,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,72,184,1,1,1,1.9,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,74,189,1,1,1,1.78,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,76,195,1,1,1,1.63,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,78,200,1,1,1,1.51,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,82,210,1,1,1,1.26,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,84,215,1,1,1,1.14,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,86,220,1,1,1,1.01,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,88,225,1,1,1,0.89,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,2,5,1,1,1,6.57,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,4,10,1,1,1,6.43,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,6,15,1,1,1,6.31,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,8,20,1,1,1,6.18,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,12,31,1,1,1,5.9,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,14,36,1,1,1,5.77,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,16,41,1,1,1,5.64,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,18,46,1,1,1,5.51,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,22,56,1,1,1,5.26,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,24,61,1,1,1,5.12,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,26,67,1,1,1,4.97,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,28,72,1,1,1,4.85,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,32,82,1,1,1,4.59,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,34,87,1,1,1,4.46,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,36,92,1,1,1,4.34,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,38,97,1,1,1,4.21,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,42,108,1,1,1,3.93,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,44,113,1,1,1,3.8,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,46,118,1,1,1,3.68,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,48,123,1,1,1,3.55,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,52,133,1,1,1,3.29,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,54,138,1,1,1,3.16,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,56,143,1,1,1,3.03,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,58,148,1,1,1,2.91,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,62,159,1,1,1,2.63,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,64,164,1,1,1,2.5,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,66,169,1,1,1,2.37,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,68,174,1,1,1,2.24,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,72,184,1,1,1,1.99,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,74,189,1,1,1,1.86,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,76,195,1,1,1,1.71,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,78,200,1,1,1,1.58,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,82,210,1,1,1,1.32,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,84,215,1,1,1,1.2,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,86,220,1,1,1,1.07,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,88,225,1,1,1,0.94,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,2,5,1,1,1,6.52,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,4,10,1,1,1,6.41,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,6,15,1,1,1,6.29,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,8,20,1,1,1,6.16,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,12,31,1,1,1,5.88,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,14,36,1,1,1,5.75,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,16,41,1,1,1,5.62,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,18,46,1,1,1,5.49,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,22,56,1,1,1,5.24,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,24,61,1,1,1,5.11,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,26,67,1,1,1,4.96,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,28,72,1,1,1,4.83,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,32,82,1,1,1,4.58,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,34,87,1,1,1,4.45,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,36,92,1,1,1,4.32,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,38,97,1,1,1,4.19,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,42,108,1,1,1,3.91,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,44,113,1,1,1,3.79,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,46,118,1,1,1,3.65,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,48,123,1,1,1,3.52,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,52,133,1,1,1,3.28,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,54,138,1,1,1,3.14,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,56,143,1,1,1,3.02,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,58,148,1,1,1,2.89,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,62,159,1,1,1,2.61,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,64,164,1,1,1,2.48,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,66,169,1,1,1,2.35,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,68,174,1,1,1,2.2,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,72,184,1,1,1,1.94,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,74,189,1,1,1,1.83,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,76,195,1,1,1,1.66,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,78,200,1,1,1,1.53,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,82,210,1,1,1,1.29,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,84,215,1,1,1,1.17,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,86,220,1,1,1,1.06,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,88,225,1,1,1,0.93,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,2,5,0,0,1,6.36,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,4,10,0,0,1,6.23,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,6,15,0,1,0,6.11,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,8,20,0,0,1,5.98,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,12,31,1,1,1,5.72,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,14,36,1,1,1,5.59,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,16,41,0,1,0,5.47,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,18,46,0,1,0,5.34,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,22,56,0,1,0,5.07,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,24,61,0,0,1,4.93,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,26,67,0,0,1,4.82,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,28,72,1,1,1,4.7,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,32,82,0,1,0,4.45,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,34,87,1,1,1,4.32,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,36,92,1,1,1,4.2,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,38,97,0,1,0,4.07,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,42,108,0,1,0,3.8,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,44,113,1,1,1,3.68,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,46,118,1,1,1,3.55,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,48,123,1,1,1,3.43,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,52,133,1,1,1,3.18,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,54,138,1,1,0,3.05,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,56,143,1,1,1,2.9,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,58,148,1,1,0,2.8,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,62,159,1,1,1,2.51,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,64,164,1,1,1,2.4,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,66,169,1,1,1,2.28,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,68,174,1,1,1,2.16,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,72,184,1,1,1,1.91,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,74,189,1,1,1,1.78,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,76,195,1,1,1,1.63,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,78,200,1,1,1,1.51,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,82,210,1,1,1,1.27,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,84,215,1,1,1,1.12,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,86,220,1,1,1,1.0,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,26,88,225,1,1,1,0.89,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,2,5,1,1,1,5.82,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,4,10,1,1,1,5.69,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,6,15,1,1,0,5.52,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,8,20,1,1,1,5.44,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,12,31,1,1,1,5.24,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,14,36,1,1,1,5.03,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,16,41,1,1,1,5.01,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,18,46,1,1,1,4.9,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,22,56,1,1,1,4.68,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,24,61,1,1,1,4.52,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,26,67,1,1,1,4.35,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,28,72,1,1,1,4.3,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,32,82,1,1,1,4.09,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,34,87,1,1,1,3.94,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,36,92,1,1,1,3.86,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,38,97,1,1,1,3.72,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,42,108,1,1,1,3.43,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,44,113,1,1,1,3.32,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,46,118,1,1,1,3.2,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,48,123,1,1,1,3.08,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,52,133,1,1,1,2.85,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,54,138,1,1,1,2.74,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,56,143,1,1,1,2.63,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,58,148,1,1,1,2.52,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,62,159,1,1,1,2.28,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,64,164,1,1,1,2.16,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,66,169,1,1,1,2.05,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,68,174,1,1,1,1.94,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,72,184,1,1,1,1.72,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,74,189,1,1,1,1.6,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,76,195,1,1,1,1.47,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,78,200,1,1,1,1.36,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,82,210,1,1,1,1.14,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,84,215,1,1,1,1.02,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,86,220,1,1,1,0.91,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,27,88,225,1,1,1,0.8,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,29,2,5,1,1,1,6.01,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,29,4,10,1,1,1,5.83,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
